incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC001510,Fraud,Northeast,riverside,az,1050 Park Rd,45.154707,-120.039199,2019-05-16 00:28:30,OFF0038,Donna,Thompson,Unknown,SUS00306,Jennifer,Brown,28,Female,Other,VIC00755,Robert,Williams,41,Female,4358831611,Knife,Medium,Open,Pending,5,0.0,False,Incident at 1050 Park Rd. Officer responded at scene.
INC003257,Trespassing,Midtown,lakewood,ga,499 River Rd,31.940258,-85.249111,2022-09-21 17:23:24,OFF0090,Richard,Wilson,6616.0,SUS00597,William,Hill,46,Female,Hispanic,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Blunt Object,Low,Closed,No Arrest,0,47930.24,False,Incident at 499 River Rd. Officer responded at scene.
INC002250,Burglary,South,springfield,fl,1371 Oak Ave,30.346216,-99.434269,,OFF0010,Mary,Taylor,8415.0,SUS00520,Linda,Allen,66,Unknown,Asian,VIC00859,Robert,White,48,Unknown,,Firearm,Medium,Closed,Warning Issued,0,15470.49,True,Incident at 1371 Oak Ave. Officer responded at scene.
INC003246,Theft/Larceny,Southeast,fairview,tx,5143 River Rd,26.217023,-74.46391,2018-01-20 09:18:28,OFF0138,Joseph,White,8818.0,SUS00034,Ashley,Hall,64,Other,White,VIC00285,Richard,Smith,86,Other,4993851013,Hands/Feet,Medium,Under Investigation,Case Dismissed,5,32775.86,True,Incident at 5143 River Rd. Officer responded at scene.
INC000657,Homicide,Southeast,riverside,fl,4651 Maple Dr,35.314847,-72.493983,2024-04-10 20:26:02,OFF0062,Mary,Hill,5433.0,SUS00797,Charles,Moore,50,Female,Black,VIC00716,Barbara,Garcia,90,Unknown,8529685017,Firearm,Low,Closed,Warning Issued,4,22757.29,False,Incident at 4651 Maple Dr. Officer responded at scene.
INC002556,Robbery,West,hillcrest,az,28 Cedar Lane,25.933376,-78.79453,2018-04-21 00:54:18,OFF0017,James,Wilson,4531.0,SUS00411,Robert,Williams,22,Male,Asian,VIC00736,Sarah,Torres,16,Female,,Unknown/Not Specified,Critical,Unknown,Pending,3,19445.52,True,No additional notes
INC002597,Domestic Violence,West,maplewood,ca,6173 Elm Blvd,31.512743,-75.373045,2018-02-12 03:18:48,OFF0044,Richard,Torres,7875.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00210,Emily,Wilson,83,Female,7798587192,Unknown/Not Specified,Medium,Open,Warning Issued,0,2278.8,True,No additional notes
INC000229,Sexual Assault,North,oakdale,pa,936 Oak Ave,37.26879124929018,-72.471373,2023-10-08 09:04:19,OFF0074,Michelle,Thompson,Unknown,SUS00435,Charles,Scott,48,Female,Hispanic,VIC00984,Emily,Green,49,Other,2153875495,Blunt Object,Critical,Under Investigation,Case Dismissed,2,16876.62,True,No additional notes
INC004285,Sexual Assault,North,maplewood,oh,8952 Washington Ave,32.667674,-90.3745300609137,2018-05-17 07:10:04,OFF0120,John,Harris,1164.0,SUS00262,John,Thomas,18,Unknown,Asian,VIC00602,Daniel,Williams,26,Female,2548421462,Hands/Feet,Low,Under Investigation,Arrest Made,0,0.0,False,Incident at 8952 Washington Ave. Officer responded at scene.
INC004701,Drug Offense,Northwest,fairview,pa,8773 Lincoln St,28.203161,-73.826772,2024-10-22 22:32:00,OFF0012,JESSICA,Hall,8222.0,SUS00555,Emily,Walker,22,Female,Black,VIC00010,Susan,Thomas,81,Other,9996373965,Firearm,Medium,Closed,Case Dismissed,5,41425.53,False,Incident at 8773 Lincoln St. Officer responded at scene.
INC000795,Fraud,West,hillcrest,tx,6499 Park Rd,30.614001,-77.699633,2020-06-30 21:56:40,OFF0100,Mary,Brown,8685.0,SUS00162,Mark,Jones,47,Male,White,VIC00242,Daniel,Flores,61,Female,8231509447,Firearm,Medium,Unknown,Warning Issued,2,28548.16,Unknown,No additional notes
INC001048,Battery,Midtown,maplewood,oh,5799 Lincoln St,46.899865,-119.215001,2021-04-10 18:32:13,OFF0087,Linda,Anderson,5622.0,SUS00163,Michael,White,25,Female,Black,VIC00435,Richard,Wright,26,Other,6198148894,Blunt Object,Medium,Closed,Pending,5,22010.77,True,Incident at 5799 Lincoln St. Officer responded at scene.
INC003794,Kidnapping,Northwest,springfield,tx,2181 Elm Blvd,27.887083,-71.821511,2024-01-20 00:35:49,OFF0020,  Thomas  ,Garcia,8429.0,SUS00446,Daniel,Martin,65,Female,Black,VIC00330,Ashley,Allen,21,Other,4549105578,Unknown/Not Specified,High,Open,Arrest Made,4,28738.95,True,Incident at 2181 Elm Blvd. Officer responded at scene.
INC002381,Fraud,South,fairview,nc,5298 Lincoln St,45.569879,-84.810903,2022-04-06 06:37:04,OFF0046,Patricia,Wilson,2751.0,SUS00152,Nancy,Jones,37,Unknown,Hispanic,VIC00125,Donna,Flores,39,Male,,Hands/Feet,High,Open,Arrest Made,5,20573.15,False,Incident at 5298 Lincoln St. Officer responded at scene.
INC003150,Trespassing,Northwest,springfield,nc,1479 Oak Ave,45.892258,-116.800643,2024-05-26 09:15:16,OFF0032,William,Miller,8305.0,SUS00657,Jennifer,Lee,20,Male,Black,VIC00229,Jennifer,Flores,38,Male,2617661001,Blunt Object,High,Closed,Case Dismissed,4,30312.44,False,Incident at 1479 Oak Ave. Officer responded at scene.
INC001884,Graffiti,West,riverside,ny,34 Lincoln St,34.430953,-109.575415,2022-01-29 23:23:55,OFF0076,Mary,Scott,2346.0,SUS00623,Jennifer,Garcia,47,Male,Hispanic,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Knife,Critical,Unknown,Arrest Made,5,287.75,True,Incident at 34 Lincoln St. Officer responded at scene.
INC002933,Arson,South,centerville,ga,7773 Maple Dr,40.741066,-88.54306817251909,,OFF0091,John,Johnson,7190.0,SUS00471,Jessica,Hall,53,Female,Hispanic,VIC00245,Michelle,Harris,35,Male,6241028735,Unarmed,Medium,Unknown,No Arrest,2,22336.11,False,Incident at 7773 Maple Dr. Officer responded at scene.
INC001338,Manslaughter,West,lakewood,az,8807 Park Rd,33.938063,-84.835615,2024-08-14 10:56:43,OFF0127,Charles,Martin,1680.0,SUS00732,Sarah,Wright,46,Female,Unknown,VIC00645,James,Harris,83,Female,4408164986,Blunt Object,Critical,Open,No Arrest,1,20190.74,True,Incident at 8807 Park Rd. Officer responded at scene.
INC002975,Arson,East,springfield,ca,8725 Main St,31.402417,51.9987,2018-10-19 02:26:22,OFF0107,Robert,Flores,4063.0,SUS00239,Anthony,Nguyen,46,Male,Asian,VIC00033,Matthew,Walker,83,Male,9138698861,Unknown/Not Specified,Critical,Open,Arrest Made,4,22336.11,Unknown,Incident at 8725 Main St. Officer responded at scene.
INC002517,Assault,South,springfield,fl,3291 Park Rd,44.768059,-85.923154,2018-08-29 05:19:59,OFF0141,Susan,Miller,8721.0,SUS00714,Linda,Smith,46,Female,Hispanic,VIC00478,Ashley,Nguyen,32,Female,7201197626,Knife,Critical,Closed,Arrest Made,1,26025.49,False,Incident at 3291 Park Rd. Officer responded at scene.
INC002293,Drunk Driving,Central,springfield,oh,7673 Park Rd,32.52739,-88.5894379804878,2020-04-02 21:49:05,OFF0089,William,Thompson,3027.0,SUS00130,Patricia,Hall,66,Male,White,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Unknown/Not Specified,Critical,Under Investigation,Arrest Made,0,26328.43,True,Incident at 7673 Park Rd. Officer responded at scene.
INC004366,Theft/Larceny,Central,centerville,ca,741 Lincoln St,44.675217,-105.181631,2020-08-17 21:03:13,OFF0013,William,Brown,7869.0,SUS00040,Anthony,Young,43,Male,Black,VIC00649,Mary,Hall,12,Male,4836046257,Unknown/Not Specified,Medium,Pending,No Arrest,2,18425.36,True,Incident at 741 Lincoln St. Officer responded at scene.
INC002926,Sexual Assault,Midtown,maplewood,nc,6588 Sunset Blvd,34.619691,-108.65813,2022-02-17 23:49:47,OFF0099,David,Taylor,4938.0,SUS00551,Linda,Flores,19,Other,Hispanic,VIC00879,Emily,Wilson,75,Female,,Firearm,High,Under Investigation,Warning Issued,5,42195.14,False,Incident at 6588 Sunset Blvd. Officer responded at scene.
INC002537,Sexual Assault,Northwest,hillcrest,pa,767 Washington Ave,46.45896,-75.939265,,OFF0058,Patricia,Harris,1934.0,SUS00239,Richard,Taylor,60,Other,White,VIC00189,Emily,Williams,70,Unknown,3758058696,Knife,High,Closed,No Arrest,5,34015.69,False,Incident at 767 Washington Ave. Officer responded at scene.
INC002088,Kidnapping,Central,lakewood,ny,9719 River Rd,30.339601,-115.521797,2024-02-10 00:44:53,OFF0061,Mark,Scott,9862.0,SUS00521,Thomas,Walker,47,Male,White,VIC00327,Richard,Martin,35,Male,8413516423,Hands/Feet,High,Under Investigation,Pending,3,0.0,False,No additional notes
INC003663,Drunk Driving,Northeast,maplewood,oh,6286 Park Rd,33.245187,-89.927875,2019-12-27 15:10:12,OFF0037,Richard,Nguyen,6203.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00245,Jessica,Anderson,32,Other,4647083393,Blunt Object,Critical,Open,Pending,3,24290.915,True,Incident at 6286 Park Rd. Officer responded at scene.
INC001717,Arson,West,riverside,az,4292 Maple Dr,31.994462,-94.10276,,OFF0091,Jessica,Garcia,8673.0,SUS00366,Joseph,Hall,44,Female,Asian,VIC00173,Emily,Hill,77,Unknown,5955634338,Knife,Low,Closed,Warning Issued,3,15802.28,True,Incident at 4292 Maple Dr. Officer responded at scene.
INC002881,Burglary,Southeast,centerville,tx,8402 Sunset Blvd,46.875401,-77.71557,2020-02-06 19:58:30,OFF0032,Chris,Smith,9220.0,SUS00716,Linda,Hill,46,Female,Asian,VIC00134,Jessica,Lee,81,Unknown,,Unknown/Not Specified,Low,Open,No Arrest,5,40909.85,True,Incident at 8402 Sunset Blvd. Officer responded at scene.
INC001388,Vandalism,Southeast,lakewood,il,5436 Sunset Blvd,27.629523,-73.738363,2020-10-22 22:00:58,OFF0094,William,Young,8129.0,SUS00554,Jennifer,White,58,Female,White,VIC00267,Emily,Garcia,79,Female,6896112808,Unarmed,Medium,Open,Arrest Made,4,48654.06,True,Incident at 5436 Sunset Blvd. Officer responded at scene.
INC000331,Arson,Central,maplewood,fl,8970 Sunset Blvd,36.464286,-73.593211,2022-05-22 02:38:47,OFF0050,Richard,Allen,4075.0,SUS00542,Richard,Wilson,30,Other,Unknown,VIC00068,Richard,Lee,47,Unknown,3746346038,Unknown/Not Specified,Low,Under Investigation,Arrest Made,1,43972.31,True,Incident at 8970 Sunset Blvd. Officer responded at scene.
INC001284,Sexual Assault,West,fairview,az,9404 Main St,27.320994,-72.269893,2018-02-21 23:29:41,OFF0136,Karen,Smith,8012.0,SUS00207,Thomas,Moore,36,Female,White,VIC00007,Mark,Allen,49,Unknown,,Unarmed,Low,Pending,Pending,3,20545.56,True,Incident at 9404 Main St. Officer responded at scene.
INC000978,Breaking & Entering,Southwest,lakewood,az,3979 Washington Ave,36.48670792153755,-99.45835,2023-01-24 06:37:57,OFF0101,Anthony,Jackson,Unknown,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Blunt Object,Medium,Under Investigation,Arrest Made,5,36479.51,False,No additional notes
INC000570,Drunk Driving,East,hillcrest,il,8136 Lincoln St,43.391512,-85.162346,2024-05-05 23:32:48,OFF0001,James,Anderson,4774.0,SUS00143,Chris,Walker,46,Unknown,White,VIC00505,Robert,Thompson,49,Male,2508204297,Firearm,High,Open,Arrest Made,5,33050.41,True,Incident at 8136 Lincoln St. Officer responded at scene.
INC002408,Trespassing,North,lakewood,oh,7060 River Rd,46.051405,-77.335095,2021-04-13 02:48:54,OFF0062,Patricia,Harris,5567.0,SUS00264,Ashley,Jackson,46,Male,Asian,VIC00043,Mark,Nguyen,65,Male,,Hands/Feet,Medium,Under Investigation,Arrest Made,4,45181.79,False,Incident at 7060 River Rd. Officer responded at scene.
INC000199,Vandalism,South,riverside,az,2779 Oak Ave,30.164017,-72.263743,2020-05-25 13:35:43,OFF0092,John,Lee,6467.0,SUS00122,Carol,Green,20,Male,Unknown,VIC00155,Thomas,Taylor,86,Other,8955353461,Firearm,Critical,Pending,Pending,2,43770.11,True,Incident at 2779 Oak Ave. Officer responded at scene.
INC004372,Homicide,Southeast,lakewood,oh,7924 Maple Dr,46.296349,-86.818445,2023-05-28 18:23:31,OFF0042,Ashley,Davis,6322.0,SUS00296,Daniel,Johnson,60,Female,Asian,VIC00261,David,Torres,19,Female,3379943374,Unarmed,Low,Closed,Case Dismissed,0,3588.65,False,Incident at 7924 Maple Dr. Officer responded at scene.
INC001975,Vandalism,Central,hillcrest,il,8336 Maple Dr,44.772353,-114.348542,2024-02-02 14:35:46,OFF0145,Karen,Walker,7974.0,SUS00018,Sarah,Martin,31,Unknown,Unknown,VIC00521,Charles,Miller,83,Other,9064113568,Blunt Object,Medium,Under Investigation,Pending,1,31376.95,True,Incident at 8336 Maple Dr. Officer responded at scene.
INC000050,Trespassing,North,fairview,ca,1601 River Rd,30.339312,-118.047051,2023-02-24 04:39:00,OFF0102,  Matthew  ,Taylor,1485.0,SUS00650,Joseph,Harris,29,Male,Asian,VIC00964,Jennifer,Hall,84,Unknown,,Blunt Object,Low,Closed,No Arrest,2,7711.05,Unknown,No additional notes
INC001419,Theft/Larceny,North,maplewood,pa,4761 Elm Blvd,37.258011,64.5908,2020-07-24 07:14:58,OFF0094,Ashley,White,7341.0,SUS00196,Susan,Martin,69,Unknown,Hispanic,VIC00198,John,Hill,37,Male,,Firearm,Medium,Open,Warning Issued,2,15986.11,True,Incident at 4761 Elm Blvd. Officer responded at scene.
INC002146,Fraud,East,oakdale,pa,3 River Rd,30.936724,-84.02382,2019-11-10 19:28:22,OFF0040,Susan,Hall,6826.0,SUS00792,Karen,Jones,33,Male,Hispanic,VIC00605,Michael,Torres,58,Male,3908829299,Firearm,Critical,Unknown,Arrest Made,0,43821.56,False,No additional notes
INC002093,Fraud,Southeast,hillcrest,nc,897 Oak Ave,36.573375,-85.550312,2022-06-28 19:02:00,OFF0073,Emily,Wilson,1944.0,SUS00233,Nancy,Johnson,46,Male,Asian,VIC00641,Mary,Garcia,32,Male,5364411904,Blunt Object,Medium,Pending,Case Dismissed,4,35190.8,False,Incident at 897 Oak Ave. Officer responded at scene.
INC004810,Sexual Assault,South,oakdale,ga,3497 Elm Blvd,41.62642233333333,-102.951216,2020-06-04 08:34:37,OFF0083,Karen,Thomas,1890.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00337,Linda,Martin,30,Male,3738495587,Unarmed,Low,Closed,Arrest Made,5,21994.62,True,Incident at 3497 Elm Blvd. Officer responded at scene.
INC003236,Fraud,West,springfield,tx,4265 Maple Dr,46.760146,-80.064129,2020-12-10 10:16:35,OFF0031,Richard,Moore,4854.0,SUS00686,Emily,Williams,51,Female,Unknown,VIC00645,Mary,Thompson,52,Unknown,,Firearm,High,Pending,No Arrest,4,26922.92,True,No additional notes
INC001123,Drug Offense,North,springfield,il,4880 Cedar Lane,26.695074,-99.825284,2024-07-15 10:55:44,OFF0098,Ashley,Davis,1676.0,SUS00384,Mark,Garcia,46,Male,Black,VIC00159,Mark,Hill,33,Male,3672168389,Firearm,Medium,Resolved,Warning Issued,4,10605.64,True,Incident at 4880 Cedar Lane. Officer responded at scene.
INC004820,Burglary,Southeast,maplewood,ca,5342 Elm Blvd,27.144811,-92.179839,2023-06-05 14:07:26,OFF0033,David,Jones,Unknown,SUS00102,Jennifer,Harris,22,Male,White,VIC00892,Ashley,Johnson,25,Male,2226257255,Blunt Object,Medium,Pending,Arrest Made,2,11225.1,True,No additional notes
INC002129,Vandalism,Northeast,hillcrest,ca,1837 Lincoln St,44.686762,-87.63691834423408,2021-07-07 09:26:48,OFF0076,Donna,Scott,8164.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00066,Karen,Davis,38,Unknown,2821011809,Blunt Object,Medium,Resolved,Warning Issued,4,15713.0,False,No additional notes
INC003537,Drug Offense,Midtown,hillcrest,az,5685 Lincoln St,38.651087,-117.190411,2018-03-15 04:23:22,OFF0063,Robert,Garcia,6349.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00184,Susan,Torres,59,Male,3493864338,Blunt Object,Low,Open,Arrest Made,0,33491.93,False,No additional notes
INC002468,Kidnapping,Northeast,maplewood,tx,3393 Oak Ave,41.876769,-102.917194,2022-09-25 11:58:36,OFF0103,Richard,Jackson,8193.0,SUS00258,John,Young,63,Female,Black,VIC00202,Anthony,Davis,27,Female,7216167512,Unknown/Not Specified,Medium,Under Investigation,Pending,1,33063.83,True,No additional notes
INC003038,Vandalism,Central,maplewood,tx,2307 Main St,29.987952,-114.384423,2024-12-18 08:27:07,OFF0136,Michelle,Nguyen,7932.0,SUS00154,William,Green,58,Male,Other,VIC00904,Mary,Williams,26,Unknown,8588846523,Firearm,Low,Open,Warning Issued,1,26694.0,False,Incident at 2307 Main St. Officer responded at scene.
INC003774,Graffiti,Northwest,oakdale,ga,5146 Lincoln St,37.48045,-106.582566,2018-04-27 07:12:52,OFF0033,Patricia,Young,4231.0,SUS00093,Karen,Lee,38,Female,Black,VIC00349,Richard,Moore,61,Unknown,,Blunt Object,High,Open,Arrest Made,0,6276.79,False,Incident at 5146 Lincoln St. Officer responded at scene.
INC004526,Robbery,Northwest,riverside,il,2540 Oak Ave,40.33834234776536,-120.826389,2019-02-22 21:34:29,OFF0030,Barbara,White,Unknown,SUS00733,Mark,Walker,58,Female,Asian,VIC00084,Karen,Allen,29,Female,7797456223,Firearm,Medium,Open,No Arrest,5,44900.85,True,No additional notes
INC001405,Robbery,West,riverside,fl,3182 Maple Dr,44.120876,-72.815141,2019-08-25 11:36:45,OFF0055,Jessica,Johnson,7435.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00506,Mary,Jones,49,Unknown,7101328301,Blunt Object,Critical,Pending,No Arrest,3,24772.04,True,Incident at 3182 Maple Dr. Officer responded at scene.
INC001952,Vandalism,Northwest,hillcrest,oh,83 Elm Blvd,37.270371,51.308,2021-02-14 06:56:48,OFF0002,Patricia,Wilson,8140.0,SUS00538,Joseph,Hill,28,Male,Asian,VIC00702,Carol,Scott,75,Female,9024898061,Unknown/Not Specified,Medium,Closed,Pending,0,9084.25,False,Incident at 83 Elm Blvd. Officer responded at scene.
INC003191,Arson,Southeast,springfield,nc,6881 Main St,27.278567,-92.154924,2021-04-18 00:46:58,OFF0106,Michael,Torres,3004.0,SUS00576,Richard,Moore,44,Female,Unknown,VIC00421,Patricia,Wright,88,Female,3706728177,Hands/Feet,High,Resolved,Arrest Made,2,1244.01,False,No additional notes
INC002660,Cyber Crime,Midtown,riverside,oh,573 Cedar Lane,36.636754628898295,-92.954599,2021-08-21 09:44:44,OFF0015,Robert,Smith,Unknown,SUS00683,Emily,Smith,24,Female,Unknown,VIC00208,Carol,Davis,42,Male,6913242624,Blunt Object,Low,Closed,Pending,0,27155.66,False,Incident at 573 Cedar Lane. Officer responded at scene.
INC001055,Burglary,East,lakewood,pa,3527 Park Rd,47.191623,-112.669255,2018-12-25 10:30:22,OFF0119,Chris,Taylor,Unknown,SUS00516,Patricia,Hill,46,Male,Hispanic,VIC00003,Richard,Williams,36,Unknown,8522331235,Blunt Object,Medium,Under Investigation,Case Dismissed,0,22480.63,False,Incident at 3527 Park Rd. Officer responded at scene.
INC003707,Drunk Driving,East,lakewood,il,1664 Oak Ave,38.232439,-79.271767,2022-03-04 04:52:37,OFF0016,Jessica,Anderson,4476.0,SUS00369,Patricia,Garcia,29,Unknown,Black,VIC00458,David,Jones,20,Female,3314256277,Hands/Feet,Medium,Closed,Arrest Made,2,0.0,True,Incident at 1664 Oak Ave. Officer responded at scene.
INC003706,Robbery,East,maplewood,tx,2816 Maple Dr,32.246895,-77.920976,2018-05-15 03:19:00,OFF0080,Linda,Smith,7650.0,SUS00781,John,Nguyen,52,Unknown,White,VIC00728,Robert,Johnson,49,Female,8181599278,Unknown/Not Specified,Critical,Open,Case Dismissed,4,48460.35,False,Incident at 2816 Maple Dr. Officer responded at scene.
INC000458,Drug Offense,South,centerville,fl,6628 Elm Blvd,25.413758,-88.54306817251909,2021-05-21 05:28:07,OFF0124,Robert,Hall,3757.0,SUS00372,Michael,Hill,64,Unknown,White,VIC00755,Donna,Young,60,Other,7682623828,Firearm,High,Closed,Arrest Made,0,26664.18,False,Incident at 6628 Elm Blvd. Officer responded at scene.
INC000859,Drunk Driving,North,fairview,fl,9430 Lincoln St,25.553782,-84.741773,2019-11-11 22:08:26,OFF0099,Donna,Green,8227.0,SUS00640,Robert,Smith,67,Male,Hispanic,VIC00929,Emily,Johnson,89,Male,6886611371,Blunt Object,Medium,Unknown,Arrest Made,0,46019.66,True,No additional notes
INC000185,Trespassing,Midtown,maplewood,ga,2023 Cedar Lane,47.927518,-85.260842,2022-01-25 23:20:47,OFF0056,Sarah,Moore,7171.0,SUS00061,David,Jones,67,Unknown,Asian,VIC00869,Donna,Davis,16,Female,9942838987,Blunt Object,Low,Pending,Pending,1,49553.16,True,Incident at 2023 Cedar Lane. Officer responded at scene.
INC002090,Burglary,Midtown,centerville,fl,6159 Lincoln St,33.815058,-90.850315,2018-11-09 18:53:03,OFF0046,Michael,Torres,9928.0,SUS00014,Thomas,Scott,58,Unknown,Asian,VIC00229,Barbara,Garcia,54,Female,9838006849,Knife,Medium,Unknown,Case Dismissed,5,19813.86,False,Incident at 6159 Lincoln St. Officer responded at scene.
INC001250,Sexual Assault,South,maplewood,tx,1859 Elm Blvd,38.974324,-89.141712,2023-10-29 04:47:20,OFF0134,John,Smith,5424.0,SUS00173,Karen,Walker,57,Male,Unknown,VIC00186,Nancy,Thomas,50,Unknown,5663966823,Knife,Medium,Under Investigation,Arrest Made,0,13061.15,True,Incident at 1859 Elm Blvd. Officer responded at scene.
INC003316,Cyber Crime,Northeast,centerville,il,8623 Washington Ave,44.550786,-71.985436,2024-06-12 18:11:03,OFF0128,Patricia,Garcia,7352.0,SUS00770,Richard,Scott,21,Male,Asian,VIC00585,Joseph,Jackson,18,Male,7481716477,Firearm,Medium,Unknown,No Arrest,2,31394.57,True,Incident at 8623 Washington Ave. Officer responded at scene.
